Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Chinatown Restaurant,78731.0,2021-05-03,81,"3407 GREYSTONE DR AUSTIN, TX 78731 ",2800414,Routine Inspection
Pour House,78759.0,2021-05-03,90,"11835 JOLLYVILLE RD AUSTIN, TX 78759 ",10979642,Routine Inspection
Meches Mexican Restaurant,78617.0,2021-05-03,79,"13602 FM 812 RD AUSTIN, TX 78617 ",11700658,Routine Inspection
"Callaway House Austin, The",78705.0,2021-05-03,92,"505 W 22ND ST AUSTIN, TX 78705 ",10968230,Routine Inspection
Sonic Drive-In ,78759.0,2021-05-03,88,"11881 JOLLYVILLE RD AUSTIN, TX 78759 ",12393753,Routine Inspection
Sesame Hill,78735.0,2021-05-03,83,"6156 W US 290 HWY AUSTIN, TX 78735 ",10048610,Routine Inspection
EZ Way Food Store,78702.0,2021-05-03,92,"2700 E 7TH ST AUSTIN, TX 78702 ",2803692,Routine Inspection
Barton Creek Market,78735.0,2021-05-03,71,"2700 BARTON CREEK BLVD AUSTIN, TX 78735 ",10368062,Routine Inspection
7 - Eleven Convenience Store ,78634.0,2021-05-03,96,"1429 MUIRFIELD BEND DR HUTTO, TX 78634 ",12393631,Routine Inspection
Cabo Bob's Burritos,78757.0,2021-05-03,92,"7849 SHOAL CREEK BLVD AUSTIN, TX 78757 ",11858984,Routine Inspection
Baranoff Elem School,78748.0,2021-05-03,98,"12009 BUCKINGHAM GATE RD AUSTIN, TX 78748 ",2801262,Routine Inspection
Miraval Resort & Spa,78641.0,2021-05-03,96,"13500 FM 2769 RD AUSTIN, TX 78641 ",11655317,Routine Inspection
Masala Wok,78753.0,2021-04-30,90,"1100 CENTER RIDGE DR AUSTIN, TX 78753 ",10067123,Routine Inspection
ABIA Fara Cafe Sports Bar,78719.0,2021-04-30,86,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",2803020,Routine Inspection
Hudson Tavern,78734.0,2021-04-30,100,"5000 HUDSON BEND RD AUSTIN, TX 78734 ",11661805,Routine Inspection
Quick-N-Save,78669.0,2021-04-30,82,"1002 S PACE BEND RD BRIARCLIFF, TX 78669 ",10189066,Routine Inspection
Palazio,78745.0,2021-04-30,79,"501 E BEN WHITE BLVD AUSTIN, TX 78745 ",2800807,Routine Inspection
ABIA-Departure Lounge/Berry Austin,78719.0,2021-04-30,94,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",11864820,Routine Inspection
Xian Noodles,78758.0,2021-04-30,77,"3401 ESPERANZA XING AUSTIN, TX 78758 ",11841772,Routine Inspection
Cabo Bob's,78704.0,2021-04-30,91,"500 E BEN WHITE BLVD AUSTIN, TX 78704 ",10117231,Routine Inspection
"Spec's Wines, Spirits & Finer Foods",78735.0,2021-04-30,94,"4970 W US 290 HWY AUSTIN, TX 78735 ",10007038,Routine Inspection
Mesa Mart,78759.0,2021-04-30,87,"8143 MESA DR AUSTIN, TX 78759 ",2804064,Routine Inspection
Pizzeria Sorellina,78669.0,2021-04-30,96,"23526 HWY W SPICEWOOD, TX 78669",11656262,Routine Inspection
Donut 7,78758.0,2021-04-30,85,"11005 BURNET RD AUSTIN, TX 78758 ",10884451,Routine Inspection
ABIA - Annie's Cafe & Bar,78719.0,2021-04-30,85,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",2802023,Routine Inspection
Z Cafe,78719.0,2021-04-30,96,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",11715333,Routine Inspection
Open Door Preschool,78703.0,2021-04-30,96,"1717 W 10TH ST AUSTIN, TX 78703 ",10207450,Routine Inspection
ABIA - Vino Volo High Plains,78719.0,2021-04-30,99,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",12186493,Routine Inspection
Las Cazuelas #2,78660.0,2021-04-30,79,"2700 W PECAN ST AUSTIN, TX 78660 ",11768063,Routine Inspection
Snack Time,78660.0,2021-04-30,82,"2800 S HEATHERWILDE BLVD AUSTIN, TX 78660 ",12169667,Routine Inspection
Pedernales Country Store,78669.0,2021-04-30,78,"910 S PACE BEND RD BRIARCLIFF, TX 78669 ",10359921,Routine Inspection
Sam's Club / Snack Bar ,78735.0,2021-04-30,100,"4970 W US 290 HWY AUSTIN, TX 78735 ",2803159,Routine Inspection
ABIA - Hut's Hamburgers,78719.0,2021-04-30,98,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",11864802,Routine Inspection
ABIA - Second Bar & Kitchen,78719.0,2021-04-30,96,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",11763654,Routine Inspection
Aguilera's Mexican Restaurant,78752.0,2021-04-30,100,"7210 CAMERON RD AUSTIN, TX 78752 ",10862312,Follow-Up Inspection
Tony's Jamaican Food,78660.0,2021-04-30,99,"2700 W PECAN ST AUSTIN, TX 78660 ",12062528,Routine Inspection
St. Martin Lutheran Church,78701.0,2021-04-30,95,"606 W 15TH ST AUSTIN, TX 78701 ",2800538,Routine Inspection
OOB - Cocinita La Dona,78741.0,2021-04-30,100,"1710 MONTOPOLIS DR AUSTIN, TX 78741 ",10496659,Routine Inspection
ABIA - Barton Springs East/Ruta Maya,78719.0,2021-04-30,96,"3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ",11864782,Routine Inspection
Whataburger,78729.0,2021-04-30,100,"6301 W PARMER LN AUSTIN, TX 78729 ",2803042,Routine Inspection
OOB - Simon's Sushi,78613.0,2021-04-29,93,"11200 LAKELINE MALL DR AUSTIN, TX 78613 ",12005408,Routine Inspection
Oak Springs Elementary,78702.0,2021-04-29,96,"3601 WEBBERVILLE RD AUSTIN, TX 78702 ",2800342,Routine Inspection
Burnet Jr. High,78757.0,2021-04-29,98,"8401 HATHAWAY DR AUSTIN, TX 78757 ",2800200,Routine Inspection
OOB - Chick-fil-A Lakeline Mall,78613.0,2021-04-29,92,"11200 LAKELINE MALL DR AUSTIN, TX 78613 ",12123889,Routine Inspection
Wayside Schools,78747.0,2021-04-29,99,"10704 BRADSHAW RD AUSTIN, TX 78747 ",11985424,Routine Inspection
Galaxy Cafe,78703.0,2021-04-29,87,"1000 WEST LYNN ST AUSTIN, TX 78703 ",10001511,Routine Inspection
Red Ash Restaurant,78701.0,2021-04-29,80,"303 COLORADO ST AUSTIN, TX 78701 ",11564790,Routine Inspection
Gyu Kaku Japanese BBQ Restaurant,78702.0,2021-04-29,97,"1211 E 5TH ST AUSTIN, TX 78702 ",12393124,Routine Inspection
PF - Highland Park Elementary School,78660.0,2021-04-29,100,"428 KINGSTON LACY BLVD PFLUGERVILLE, TX 78660 ",12392621,Routine Inspection
Omni Barton Creek Resort & Spa (Blind Salamander),78735.0,2021-04-29,95,"8212 BARTON CLUB DR AUSTIN, TX 78735 ",12176481,Routine Inspection
Bouldin Acres,78704.0,2021-04-29,90,"2027 S LAMAR BLVD AUSTIN, TX 78704 ",12186640,Routine Inspection
Omni Barton Crk Resort & Spa- Texas Spice,78735.0,2021-04-29,90,"8212 BARTON CLUB DR AUSTIN, TX 78735 ",11084376,Routine Inspection
Omni Barton Creek Resort & Spa - Crenshaws,78735.0,2021-04-29,90,"8212 BARTON CLUB DR AUSTIN, TX 78735 ",12183571,Routine Inspection
Widen Elementary School,78744.0,2021-04-29,97,"5605 NUCKOLS CROSSING RD AUSTIN, TX 78744 ",2800240,Routine Inspection
Whataburger,78741.0,2021-04-29,100,"1616 E OLTORF ST AUSTIN, TX 78741 ",12186624,Routine Inspection
Lone Star Kolaches,78749.0,2021-04-29,78,"3601 W WILLIAM CANNON DR AUSTIN, TX 78749 ",10624987,Routine Inspection
Luca Villa Pizza,78613.0,2021-04-29,93,"11200 LAKELINE MALL DR AUSTIN, TX 78613 ",2800826,Routine Inspection
Omni Barton Creek Resort & Spa (Nopales),78735.0,2021-04-29,88,"8212 BARTON CLUB DR AUSTIN, TX 78735 ",12176458,Routine Inspection
Omni Barton Creek Resort & Spa - Velvet Joes,78735.0,2021-04-29,98,"8212 BARTON CLUB DR AUSTIN, TX 78735 ",12183593,Routine Inspection
Zilker Elementary,78704.0,2021-04-29,100,"1900 BLUEBONNET LN AUSTIN, TX 78704 ",2800280,Routine Inspection
Abiding Love Lutheran Child,78749.0,2021-04-29,100,"4612 CONVICT HILL RD AUSTIN, TX 78749 ",2800947,Routine Inspection
PF - Parkcrest Middle school,78660.0,2021-04-29,100,"1500 N RAILROAD AVE PFLUGERVILLE, TX 78660 ",12392630,Routine Inspection
Clarksville Market,78703.0,2021-04-29,89,"1001 WEST LYNN ST AUSTIN, TX 78703 ",11465889,Routine Inspection
Nadamoo R&D Room LLC,78704.0,2021-04-29,98,"1701 S LAMAR BLVD AUSTIN, TX 78704 ",11913349,Routine Inspection
Starbucks,78613.0,2021-04-29,98,"11200 LAKELINE MALL DR AUSTIN, TX 78613 ",11547239,Routine Inspection
Texican Cafe,78704.0,2021-04-29,80,"4141 S CAPITAL OF TEXAS HWY AUSTIN, TX 78704 ",10186294,Routine Inspection
Sweet Chive,78702.0,2021-04-29,78,"2515 E CESAR CHAVEZ ST AUSTIN, TX 78702 ",12096228,Routine Inspection
Potbelly Sandwich Works,78749.0,2021-04-29,89,"5300 S MOPAC EXPY AUSTIN, TX 78749 ",10151924,Routine Inspection
IPIC-GOLD CLASS ENTERTAINMENT LLC,78758.0,2021-04-29,83,"3225 AMY DONOVAN PLZ AUSTIN, TX 78758 ",10515702,Routine Inspection
Colonial Gardens of Austin A-2,78727.0,2021-04-29,89,"3706 ADELPHI LN AUSTIN, TX 78727 ",11713540,Routine Inspection
OOB - Austin Hookah Lounge,78745.0,2021-04-29,100,"2621 JONES RD AUSTIN, TX 78745 ",10692625,Routine Inspection
PF - Brookhollow Elementary School,78660.0,2021-04-29,96,"1200 N RAILROAD AVE PFLUGERVILLE, TX 78660 ",12392659,Routine Inspection
Chipotle Mexican Grill # 3660,78741.0,2021-04-29,99,"1700 E OLTORF ST AUSTIN, TX 78741 ",12393300,Routine Inspection
EPIC POKE,78723.0,2021-04-29,93,"6448 E US AUSTIN, TX 78723 ",12185773,Routine Inspection
Barton Hills Elementary,78704.0,2021-04-29,100,"2108 BARTON HILLS DR AUSTIN, TX 78704 ",2800338,Routine Inspection
The Brass Tap,78758.0,2021-04-29,86,"10910 DOMAIN DR AUSTIN, TX 78758 ",11568282,Routine Inspection
Pillow Elementary,78757.0,2021-04-29,100,"3025 CROSSCREEK DR AUSTIN, TX 78757 ",2800430,Routine Inspection
Royal Blue Grocery,78702.0,2021-04-29,95,"1629 E 6TH ST AUSTIN, TX 78702 ",11600570,Routine Inspection
Bowie H.S. Culinary Kitchen,78749.0,2021-04-29,100,"4103 W SLAUGHTER LN AUSTIN, TX 78749 ",2803191,Routine Inspection
Pok-E-Jo's Brodie Oaks,78704.0,2021-04-29,89,"4109 S CAPITAL OF TEXAS HWY AUSTIN, TX 78704 ",2801806,Routine Inspection
Perez Elementary School,78744.0,2021-04-29,99,"7500 S PLEASANT VALLEY RD AUSTIN, TX 78744 ",2802711,Routine Inspection
Swoon Hospitality (Hanks),78723.0,2021-04-29,86,"5811 BERKMAN DR AUSTIN, TX 78723 ",11871666,Routine Inspection
Peche,78701.0,2021-04-29,81,"208 W 4TH ST AUSTIN, TX 78701 ",10768306,Routine Inspection
Hudson's Hill Country,78734.0,2021-04-29,80,"3509 N FM 620 RD AUSTIN, TX 78734 ",11856835,Routine Inspection
Bowie High School,78749.0,2021-04-29,100,"4103 W SLAUGHTER LN AUSTIN, TX 78749 ",2800602,Routine Inspection
Mendez Middle School,78744.0,2021-04-29,96,"5106 VILLAGE SQUARE DR AUSTIN, TX 78744 ",2800331,Routine Inspection
Brush Country Food Mart,78749.0,2021-04-29,92,"6511 BRUSH COUNTRY RD AUSTIN, TX 78749 ",11973925,Routine Inspection
Cheddars Casual Cafe ,78749.0,2021-04-29,85,"4301 W WILLIAM CANNON DR AUSTIN, TX 78749 ",10113690,Routine Inspection
School in the Hills,78732.0,2021-04-29,100,"2900 N QUINLAN PARK RD AUSTIN, TX 78732 ",10168145,Routine Inspection
Mariposa Montessori School,78745.0,2021-04-28,100,"3338 PAISANO TRL AUSTIN, TX 78745 ",11898215,Routine Inspection
Premier High School,78745.0,2021-04-28,96,"1701 W BEN WHITE BLVD A AUSTIN, TX 78745 ",10221368,Routine Inspection
Samsung Cafe 300,78754.0,2021-04-28,91,"12100 SAMSUNG BLVD AUSTIN, TX 78754 ",11788049,Routine Inspection
PF - HEB Food Store  (Meat & Seafood),78660.0,2021-04-28,99,"201 N FM PFLUGERVILLE, TX 78660",12392421,Routine Inspection
Reggio Emilia MPA,78749.0,2021-04-28,100,"5710 MC CARTY LN AUSTIN, TX 78749 ",11488497,Routine Inspection
K Bop,78705.0,2021-04-28,72,"2002 GUADALUPE ST AUSTIN, TX 78705 ",11574254,Routine Inspection
Kocurek Elementary,78748.0,2021-04-28,100,"9800 CURLEW DR AUSTIN, TX 78748 ",2800681,Routine Inspection
Samsung Austin Semiconductor- A2/Compass Group,78754.0,2021-04-28,100,"12100 SAMSUNG BLVD AUSTIN, TX 78754 ",10038665,Routine Inspection
Lone Star Family Market #2,78752.0,2021-04-28,100,"7110 CAMERON RD AUSTIN, TX 78752 ",12392401,Routine Inspection
KIPP Met 10,78744.0,2021-04-28,94,"6800 METROPOLIS DR AUSTIN, TX 78744 ",12393421,Routine Inspection
Burger King ,78750.0,2021-04-28,92,"13450 N US 183 HWY AUSTIN, TX 78750 ",12186459,Routine Inspection
John B. Connally HS-Culinary Kitchen,78753.0,2021-04-28,97,"13212 N LAMAR BLVD AUSTIN, TX 78753 ",10486271,Routine Inspection
Homewood Suites - Austin,78744.0,2021-04-28,93,"4143 GOVERNORS ROW AUSTIN, TX 78744 ",11396711,Routine Inspection
Barnison Catering,78703.0,2021-04-28,87,"2614 EXPOSITION BLVD AUSTIN, TX 78703 ",10323264,Routine Inspection
First Market,78745.0,2021-04-28,89,"7814 S 1ST ST AUSTIN, TX 78745 ",12102289,Routine Inspection
Mour,78741.0,2021-04-28,83,"1414 SHORE DISTRICT DR AUSTIN, TX 78741 ",11508734,Routine Inspection
Indian Delights,78751.0,2021-04-28,72,"5610 N IH AUSTIN, TX 78751",12394036,Routine Inspection
AmazonFresh-UTX9,78728.0,2021-04-28,93,"4616 W HOWARD LN AUSTIN, TX 78728 ",12186471,Routine Inspection
KIPP Austin Arts & Letters,78725.0,2021-04-28,95,"8509 FM 969 RD AUSTIN, TX 78725 ",10184824,Routine Inspection
Pi Beta Phi Sorority,78705.0,2021-04-28,93,"2300 SAN ANTONIO ST AUSTIN, TX 78705 ",2800273,Routine Inspection
Baldwin Elementary,78739.0,2021-04-28,100,"12200 MERIDIAN PARK BLVD AUSTIN, TX 78739 ",10492636,Routine Inspection
Stepping Stone School,78750.0,2021-04-28,98,"9914 WOODLAND VILLAGE DR AUSTIN, TX 78750 ",10243109,Routine Inspection
La Madeleine # 204,78723.0,2021-04-28,94,"1201 BARBARA JORDAN BLVD AUSTIN, TX 78723 ",11763339,Routine Inspection
St. Paul Lutheran,78705.0,2021-04-28,92,"3501 RED RIVER ST AUSTIN, TX 78705 ",2800205,Routine Inspection
PF - HEB Food Store  (Deli),78660.0,2021-04-28,99,"201 N FM PFLUGERVILLE, TX 78660",12392417,Routine Inspection
International School of Texas,78734.0,2021-04-28,100,"4105 ECK LN AUSTIN, TX 78734 ",11004319,Routine Inspection
Emmer and Rye,78701.0,2021-04-28,94,"51 RAINEY ST AUSTIN, TX 78701 ",11432893,Routine Inspection
Metcalf BBQ,78701.0,2021-04-28,97,"87 RAINEY ST AUSTIN, TX 78701 ",12132568,Routine Inspection
Whistle Stop Grocery/La Mexicana,78753.0,2021-04-28,95,"834 E RUNDBERG LN AUSTIN, TX 78753 ",2803636,Routine Inspection
AFC Sushi @ Samsung,78754.0,2021-04-28,100,"12100 SAMSUNG BLVD AUSTIN, TX 78754 ",11231703,Routine Inspection
Wholy Bagel,78749.0,2021-04-28,93,"4404 W WILLIAM CANNON DR AUSTIN, TX 78749 ",11418067,Routine Inspection
PF - HEB Food Store  (Grocery),78660.0,2021-04-28,100,"201 N FM PFLUGERVILLE, TX 78660",12392409,Routine Inspection
BC - Madam Mam's Thai Cuisine,78738.0,2021-04-28,74,"3929 MARKET ST BEE CAVE, TX 78738 ",10794093,Routine Inspection
Hillcrest Elementary School,78744.0,2021-04-28,95,"6910 E WILLIAM CANNON DR AUSTIN, TX 78744 ",2801095,Routine Inspection
Walnut Hills Nursing & Rehab,78723.0,2021-04-28,89,"3509 ROGGE LN AUSTIN, TX 78723 ",11259693,Routine Inspection
Central Machine Works Brewery,78702.0,2021-04-28,92,"4824 E CESAR CHAVEZ ST AUSTIN, TX 78702 ",12186355,Routine Inspection
Alternative Learning Center School,78702.0,2021-04-28,98,"4900 GONZALES ST AUSTIN, TX 78702 ",12020894,Routine Inspection
OOB - BC - Lonestar Jacks BBQ,78738.0,2021-04-28,90,"3620 S FM 620 RD BEE CAVE, TX 78738 ",12393071,Routine Inspection
La Mexiquense,78753.0,2021-04-28,100,"850 E RUNDBERG LN AUSTIN, TX 78753 ",12185750,Routine Inspection
JD's Market,78660.0,2021-04-28,70,"14300 DESSAU RD AUSTIN, TX 78660 ",10435389,Routine Inspection
KIPP Austin Public Schools,78725.0,2021-04-28,96,"8509 FM 969 RD AUSTIN, TX 78725 ",10559492,Routine Inspection
"PF - Tokyo Garden Catering, LLC",78660.0,2021-04-28,99,"201 N FM PFLUGERVILLE, TX 78660",12392904,Routine Inspection
Kerbey Lane Cafe,78704.0,2021-04-28,91,"3003 S LAMAR BLVD AUSTIN, TX 78704 ",10700176,Routine Inspection
Dagar's Of Austin Caterers,78758.0,2021-04-28,99,"834 KRAMER LN AUSTIN, TX 78758 ",2800930,Routine Inspection
Blazier Elementary School,78744.0,2021-04-28,100,"8601 VERTEX BLVD AUSTIN, TX 78744 ",10066455,Routine Inspection
G's Dynamite Deli,78704.0,2021-04-28,78,"2312 S 1ST ST AUSTIN, TX 78704 ",10604985,Routine Inspection
John Connally High School,78753.0,2021-04-28,93,"13212 N LAMAR BLVD AUSTIN, TX 78753 ",2800880,Routine Inspection
BC - Ellera,78738.0,2021-04-28,79,"12432 FM 2244 RD AUSTIN, TX 78738 ",12393676,Routine Inspection
Backspin Bar & Grill,78749.0,2021-04-28,93,"5000 W SLAUGHTER LN AUSTIN, TX 78749 ",10496468,Routine Inspection
Wayside Schools,78745.0,2021-04-28,96,"6215 MANCHACA RD AUSTIN, TX 78745 ",11053776,Routine Inspection
Blazier Relief School,78747.0,2021-04-28,100,"8801 VERTEX BLVD AUSTIN, TX 78747 ",12393238,Routine Inspection
Lazy Daze South,78745.0,2021-04-28,95,"5330 MANCHACA RD AUSTIN, TX 78745 ",11872739,Routine Inspection
Yanagi,78749.0,2021-04-28,84,"4404 W WILLIAM CANNON DR AUSTIN, TX 78749 ",11780410,Routine Inspection
Cypress Grill,78749.0,2021-04-28,91,"4404 W WILLIAM CANNON DR AUSTIN, TX 78749 ",2802008,Routine Inspection
Cafe Nenaí,78741.0,2021-04-28,87,"1700 MONTOPOLIS DR AUSTIN, TX 78741 ",11643729,Routine Inspection
7-Eleven,78741.0,2021-04-28,88,"1705 SOUTH LAKESHORE BLVD AUSTIN, TX 78741 ",10132234,Routine Inspection
Paredes Middle School,78748.0,2021-04-28,100,"10001 DAVID MOORE DR AUSTIN, TX 78748 ",2801098,Routine Inspection
Wingstop # 1275,78750.0,2021-04-28,97,"13450 N US 183 HWY AUSTIN, TX 78750 ",11745906,Routine Inspection
PF - HEB Food Store  (Bakery),78660.0,2021-04-28,97,"201 N FM PFLUGERVILLE, TX 78660",12392420,Routine Inspection
Palm Elementary School,78744.0,2021-04-28,99,"7601 DIXIE DR AUSTIN, TX 78744 ",2800054,Routine Inspection
AFC Sushi@Randall's 2987,78732.0,2021-04-28,100,"5145 N FM 620 RD AUSTIN, TX 78732 ",10736882,Routine Inspection
TJ's Seafood,78752.0,2021-04-28,87,"7110 CAMERON RD AUSTIN, TX 78752 ",12143709,Routine Inspection
Walnut Creek School,78753.0,2021-04-28,100,"401 W BRAKER LN AUSTIN, TX 78753 ",2800096,Routine Inspection
La Buena Market,78753.0,2021-04-28,95,"10014 N LAMAR BLVD AUSTIN, TX 78753 ",12186241,Routine Inspection
Veritas Academy,78652.0,2021-04-28,100,"13401 ESCARPMENT BLVD AUSTIN, TX 78652",12005040,Routine Inspection
Stepping Stone School,78750.0,2021-04-28,98,"12301 HYMEADOW DR AUSTIN, TX 78750 ",10243103,Routine Inspection
Cherry Creek Catfish Company,78745.0,2021-04-27,80,"5700 MANCHACA RD AUSTIN, TX 78745 ",10680309,Routine Inspection
7 - Eleven ,78738.0,2021-04-27,93,"18201 W SH BEE CAVE, TX 78738",12393449,Routine Inspection
C-Mart ,78748.0,2021-04-27,92,"3008 W SLAUGHTER LN AUSTIN, TX 78748 ",2803805,Routine Inspection
Grandview Hills Elementary,78726.0,2021-04-27,97,"12024 VISTA PARKE DR AUSTIN, TX 78726 ",10134031,Routine Inspection
Shangri-La,78702.0,2021-04-27,91,"1016 E 6TH ST AUSTIN, TX 78702 ",10192211,Routine Inspection
Taqueria Arandas #2,78745.0,2021-04-27,84,"2038 W STASSNEY LN AUSTIN, TX 78745 ",2801939,Routine Inspection
IHOP,78746.0,2021-04-27,84,"1101 S MOPAC EXPY AUSTIN, TX 78746 ",2803056,Routine Inspection
Civil Goat Coffee Co.,78733.0,2021-04-27,81,"704 N CUERNAVACA DR AUSTIN, TX 78733 ",11588155,Routine Inspection
Food Spot,78744.0,2021-04-27,79,"6607 S PLEASANT VALLEY RD AUSTIN, TX 78744 ",12186072,Routine Inspection
Austin High School,78703.0,2021-04-27,96,"1715 W CESAR CHAVEZ ST AUSTIN, TX 78703 ",2800429,Routine Inspection
Flower Child,78758.0,2021-04-27,94,"11721 ROCK ROSE AVE AUSTIN, TX 78758 ",11606231,Routine Inspection
Austin Woman's Club,78701.0,2021-04-27,93,"708 SAN ANTONIO ST AUSTIN, TX 78701 ",2800377,Routine Inspection
Malibu Poke,78701.0,2021-04-27,93,"211 WALTER SEAHOLM DR AUSTIN, TX 78701 ",12077862,Routine Inspection
Country Inn & Suites,78728.0,2021-04-27,100,"14620 N IH AUSTIN, TX 78728",11788101,Routine Inspection
Longhorn Meat Market,78702.0,2021-04-27,80,"2411 E MARTIN LUTHER KING JR BLVD AUSTIN, TX 78702 ",11954952,Routine Inspection
Dollar Tree ,78748.0,2021-04-27,88,"9500 S IH AUSTIN, TX 78748",12392757,Routine Inspection
Playland Skating Center,78757.0,2021-04-27,95,"8822 MC CANN DR AUSTIN, TX 78757 ",2801910,Routine Inspection
Clayton Elementary,78739.0,2021-04-27,100,"7525 LA CROSSE AVE AUSTIN, TX 78739 ",2802894,Routine Inspection
Rhino Room,78702.0,2021-04-27,90,"1012 E 6TH ST AUSTIN, TX 78702 ",11335349,Routine Inspection
PF - La Petite Academy,78660.0,2021-04-27,95,"204 S 10TH ST PFLUGERVILLE, TX 78660 ",12392707,Routine Inspection
Hyatt Regency Austin- Banquet Kitchen,78704.0,2021-04-27,100,"208 BARTON SPRINGS RD AUSTIN, TX 78704 ",10046852,Routine Inspection
Mooyah Burgers Fries Shakes,78717.0,2021-04-27,95,"11301 LAKELINE BLVD AUSTIN, TX 78717 ",11508273,Routine Inspection
LW - Taco Bell ,78734.0,2021-04-27,97,"1703 S FM 620 RD LAKEWAY, TX 78734",11066788,Routine Inspection
LW - Lakeway Market,78734.0,2021-04-27,85,"2114 LAKEWAY BLVD LAKEWAY, TX 78734 ",10647346,Routine Inspection
Chipotle Mexican Grill,78741.0,2021-04-27,97,"1920 E RIVERSIDE DR AUSTIN, TX 78741 ",11249530,Routine Inspection
Canyon Creek,78726.0,2021-04-27,89,"10210 EMBER GLEN DR AUSTIN, TX 78726 ",2801190,Routine Inspection
Anderson Mill Elementary,78750.0,2021-04-27,100,"10610 SALT MILL HOLW AUSTIN, TX 78750 ",10314222,Routine Inspection
Taco Bell ,78748.0,2021-04-27,97,"161 W SLAUGHTER LN AUSTIN, TX 78748 ",11066594,Routine Inspection
Cuatro Gato,78701.0,2021-04-27,73,"310 COLORADO ST AUSTIN, TX 78701 ",12393644,Routine Inspection
Dennis Cowan Elementary,78748.0,2021-04-27,100,"2817 KENTISH DR AUSTIN, TX 78748 ",2801291,Routine Inspection
El Tacorrido,78741.0,2021-04-27,81,"1701 E RIVERSIDE DR AUSTIN, TX 78741 ",12392902,Routine Inspection
Dan's Hamburgers #2,78704.0,2021-04-27,89,"4308 MANCHACA RD AUSTIN, TX 78704 ",2800120,Routine Inspection
PF - Tree House Kids,78660.0,2021-04-27,99,"16051 DESSAU RD PFLUGERVILLE, TX 78660 ",12392387,Routine Inspection
China Kitchen,78723.0,2021-04-27,79,"7112 ED BLUESTEIN BLVD AUSTIN, TX 78723 ",2800893,Follow-Up Inspection
Licha's Cantina,78702.0,2021-04-27,80,"1306 E 6TH ST AUSTIN, TX 78702 ",11097683,Routine Inspection
LW - Hampton Inn and Suites,78734.0,2021-04-27,99,"2013 S FM 620 RD LAKEWAY, TX 78734",10212018,Routine Inspection
Hyatt Regency Austin - Cactus Cafe,78704.0,2021-04-27,100,"208 BARTON SPRINGS RD AUSTIN, TX 78704 ",10046835,Routine Inspection
Hyatt Regency Austin,78704.0,2021-04-27,100,"208 BARTON SPRINGS RD AUSTIN, TX 78704 ",11153273,Routine Inspection
Wells Branch Leadership Academy,78728.0,2021-04-27,100,"3711 SHORELINE DR AUSTIN, TX 78728 ",12186536,Routine Inspection
Revelry Kitchen & Bar,78702.0,2021-04-27,84,"1410 E 6TH ST AUSTIN, TX 78702 ",11496846,Routine Inspection
"Lucky Duck, The",78702.0,2021-04-27,93,"1300 E 6TH ST AUSTIN, TX 78702 ",12392454,Routine Inspection
"Baked Bear, The",78701.0,2021-04-27,97,"211 WALTER SEAHOLM DR AUSTIN, TX 78701 ",11908322,Routine Inspection
